,RegionName,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,# of Bedrooms,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08
630,10306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.0,1700.0,1785.0,1725.0,1725.0,1800.0,1825.0,1800.0,1750.0,1700.0,1750.0,1750.0,1800.0,1800.0,1800.0,1800.0,2,0.0,0.0,0.0,0.0,0.0,0.0
673,10010,0.0,0.0,0.0,0.0,0.0,3200.0,3275.0,3395.0,3395.0,3300.0,3450.0,3500.0,3405.0,3395.0,3500.0,3500.0,3550.0,3500.0,3495.0,3400.0,3500.0,3600.0,3649.0,3650.0,3600.0,3600.0,3795.0,3750.0,3750.0,3800.0,3795.0,3699.5,3700.0,3700.0,3700.0,3700.0,3795.0,3750.0,3700.0,3700.0,3750.0,3700.0,3700.0,3695.0,3700.0,3700.0,4270.0,4100.0,4172.0,4172.0,4172.0,4172.0,4500.0,4550.0,4400.0,4200.0,3995.0,4000.0,4200.0,4200.0,4400.0,4300.0,4230.0,4400.0,4500.0,4300.0,4300.0,4250.0,4395.0,4400.0,4395.0,4437.5,4325.0,4300.0,4300.0,4250.0,4400.0,4486.0,4300.0,4354.0,4300.0,4250.0,4495.0,4475.0,4695.0,4541.5,4400.0,4333.0,4400.0,4370.0,4295.0,4000.0,3997.0,3895.0,4012.0,3912.0,4250.0,4301.5,4250.0,4325.0,4350.0,4300.0,4125.0,4195.0,4000.0,4000.0,4050.0,4135.0,2,0.0,0.0,0.0,0.0,0.0,0.0
701,10469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.5,1800.0,1725.0,1650.0,1670.0,1750.0,1750.0,1750.0,1800.0,1750.0,1800.0,1825.0,2000.0,2000.0,1900.0,1850.0,1850.0,1887.5,1850.0,1800.0,1750.0,1750.0,1800.0,1850.0,1900.0,1900.0,1950.0,1999.0,1900.0,2,0.0,0.0,0.0,0.0,0.0,0.0
745,10461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1650.0,1450.0,1450.0,1450.0,1425.0,1450.0,1450.0,1462.5,1450.0,1450.0,1450.0,1495.0,1550.0,1571.0,1600.0,1625.0,1600.0,1650.0,1650.0,1600.0,1597.5,1600.0,1637.5,1600.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1600.0,1600.0,1620.0,1620.0,1600.0,1597.5,1650.0,1700.0,1650.0,1650.0,1600.0,1650.0,1700.0,1650.0,1700.0,1750.0,1700.0,1700.0,1700.0,1800.0,1800.0,1750.0,1800.0,1800.0,1900.0,2000.0,1900.0,1850.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1842.5,1900.0,1900.0,1900.0,1900.0,1850.0,1900.0,1900.0,1900.0,1900.0,1950.0,1900.0,1850.0,1800.0,1900.0,1900.0,1900.0,2000.0,1962.5,1900.0,2,0.0,0.0,0.0,0.0,0.0,0.0
753,10022,0.0,0.0,0.0,0.0,0.0,4495.0,4100.0,3900.0,4000.0,3995.0,4200.0,4200.0,4000.0,3925.0,4000.0,4000.0,4175.0,4000.0,3999.5,3900.0,3900.0,4000.0,3800.0,3700.0,3600.0,3600.0,3795.0,3700.0,3600.0,3700.0,3750.0,3997.5,3900.0,4000.0,3700.0,3695.0,3800.0,3780.0,3695.0,3695.0,3550.0,3599.0,3595.0,3600.0,3600.0,3832.5,4310.0,4697.5,4600.0,4309.0,4500.0,4500.0,4375.0,4500.0,4500.0,4500.0,4375.0,4500.0,4341.5,4421.0,4295.0,4241.5,4000.0,4385.0,4450.0,4500.0,4095.0,4372.5,4350.0,4095.0,3995.0,4000.0,4200.0,4308.0,4354.0,4047.5,4450.0,4308.0,4351.5,4095.0,4225.0,4250.0,3900.0,3900.0,4000.0,3997.5,3995.0,4100.0,4095.0,3997.5,3925.0,4300.0,3972.5,3999.0,3900.0,3972.5,3850.0,3962.5,3900.0,3997.5,4100.0,4295.0,4308.0,4595.0,4025.0,4125.0,4295.0,4295.0,2,0.0,0.0,0.0,0.0,0.0,0.0
764,11106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2395.0,2400.0,2500.0,2500.0,2345.0,2350.0,2350.0,2400.0,2400.0,2400.0,2425.0,2400.0,2400.0,2450.0,2350.0,2300.0,2350.0,2362.5,2380.0,2395.0,2347.5,2425.0,2400.0,2395.0,2400.0,2395.0,2400.0,2400.0,2450.0,2450.0,2450.0,2500.0,2400.0,2400.0,2400.0,2400.0,2400.0,2300.0,2395.0,2400.0,2495.0,2450.0,2400.0,2400.0,2400.0,2350.0,2300.0,2300.0,2350.0,2350.0,2350.0,2300.0,2400.0,2400.0,2400.0,2400.0,2416.5,2449.5,2400.0,2429.0,2400.0,2300.0,2400.0,2400.0,2450.0,2400.0,2400.0,2449.0,2,0.0,0.0,0.0,0.0,0.0,0.0
781,11222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2100.0,2200.0,2300.0,2400.0,2200.0,2050.0,2200.0,2350.0,2400.0,2375.0,2400.0,2449.5,2600.0,2500.0,2500.0,2550.0,2499.5,2500.0,2500.0,2499.0,2600.0,2700.0,2700.0,2895.0,2725.0,2800.0,2900.0,2900.0,2795.0,2800.0,2800.0,2700.0,2800.0,2795.0,2800.0,2800.0,2800.0,2900.0,2900.0,2900.0,2800.0,2850.0,2999.0,2950.0,3000.0,3299.0,2999.5,2950.0,2900.0,3000.0,3000.0,2900.0,2900.0,2800.0,2797.0,2900.0,3000.0,3097.5,3075.0,3100.0,2999.0,2997.0,3000.0,2999.0,2972.5,2895.0,2900.0,2800.0,2800.0,2900.0,2997.0,2972.5,2895.0,2954.0,2900.0,2795.0,2700.0,2700.0,2662.5,2795.0,2900.0,2900.0,2999.0,3000.0,2945.0,2900.0,2799.0,2715.0,2850.0,2950.0,2875.0,2772.5,2799.0,3130.0,3075.0,3200.0,3299.5,2,0.0,0.0,0.0,0.0,0.0,0.0
803,11432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,2250.0,2000.0,2000.0,2200.0,2200.0,2300.0,2399.0,2186.0,2020.0,2100.0,2200.0,2000.0,1999.0,2000.0,1999.0,1999.0,2139.5,2200.0,2350.0,2200.0,2137.5,2300.0,2325.0,2229.0,2175.0,2175.0,2100.0,2195.0,2250.0,2250.0,2200.0,2350.0,2,0.0,0.0,0.0,0.0,0.0,0.0
873,11217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,2797.5,2750.0,2795.0,2825.0,2750.0,2750.0,2600.0,2600.0,2750.0,2750.0,2800.0,2800.0,2850.0,3100.0,2995.0,2950.0,2800.0,2800.0,2800.0,2900.0,2900.0,3000.0,3000.0,3000.0,3095.0,3095.0,3000.0,3050.0,2900.0,2900.0,2999.0,3000.0,3100.0,3300.0,3300.0,3200.0,3200.0,3300.0,3200.0,3199.0,3200.0,3200.0,3200.0,3200.0,3200.0,3437.0,3395.0,3200.0,3200.0,3300.0,3200.0,3175.0,3200.0,3200.0,3200.0,3100.0,3200.0,3400.0,3400.0,3300.0,3300.0,3400.0,3350.0,3500.0,3300.0,3175.0,3075.0,3200.0,3348.0,3425.0,3350.0,3350.0,3500.0,3400.0,3350.0,3047.5,3181.0,3300.0,3300.0,3400.0,3465.0,3400.0,3400.0,3400.0,3325.0,3350.0,3500.0,3400.0,3250.0,3400.0,3400.0,3500.0,3600.0,3525.0,3600.0,3850.0,3600.0,2,0.0,0.0,0.0,0.0,0.0,0.0
947,11205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3295.0,3150.0,2950.0,2890.0,2900.0,2700.0,2750.0,2850.0,2972.5,2995.0,2920.0,2999.0,3000.0,3000.0,3000.0,3000.0,2985.0,3105.0,2800.0,2800.0,2795.0,2650.0,2650.0,2725.0,2800.0,2906.0,2895.0,2875.0,2762.5,2755.0,2650.0,2700.0,2795.0,2747.5,2795.0,2700.0,2850.0,2885.0,2799.0,3000.0,2799.0,2600.0,2599.0,2600.0,2595.0,2700.0,2599.0,2791.5,2932.0,2850.0,2937.0,2900.0,2,0.0,0.0,0.0,0.0,0.0,0.0
948,10040,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,1550.0,1599.5,1662.5,1845.0,1800.0,1750.0,1550.0,1550.0,1600.0,1675.0,1650.0,1650.0,1550.0,1600.0,1725.0,1699.5,1862.5,1800.0,1600.0,1650.0,1650.0,1650.0,1595.0,1650.0,1695.0,1785.0,1762.0,1800.0,1725.0,1800.0,1712.5,1700.0,1725.0,1750.0,1795.0,1799.0,1800.0,1800.0,1850.0,1750.0,1850.0,1862.5,1900.0,1900.0,1850.0,1875.0,1850.0,1850.0,1850.0,1850.0,1900.0,1900.0,1900.0,1960.0,1925.0,1950.0,1900.0,1850.0,1887.5,1850.0,1900.0,1850.0,1925.0,1925.0,1972.5,1850.0,1850.0,1850.0,1805.0,1895.0,1895.0,1950.0,1975.0,2000.0,2195.0,2185.0,2108.0,2095.0,1950.0,2112.5,1995.0,2000.0,2017.0,2075.0,2000.0,2100.0,2000.0,2091.5,2200.0,2195.0,2125.0,2050.0,2000.0,1960.0,2008.0,1900.0,2025.0,2150.0,2150.0,2150.0,2150.0,2,0.0,0.0,0.0,0.0,0.0,0.0
973,10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5325.0,4922.5,4995.0,4825.0,5000.0,5000.0,5228.5,5178.5,4995.0,4995.0,5160.0,5000.0,5442.5,5335.0,5345.0,5575.0,5295.0,5175.0,5100.0,5000.0,5422.5,5000.0,5500.0,4675.0,4995.0,4995.0,4995.0,5100.0,4995.0,5000.0,5000.0,4995.0,5451.0,5325.0,5085.0,5500.0,5682.0,5692.0,5500.0,5100.0,4787.5,5133.5,5450.0,5422.5,5479.0,5610.0,5450.0,5450.0,5295.0,5500.0,5625.0,5500.0,5750.0,5855.0,5700.0,5395.0,6070.0,5896.5,6257.5,6461.0,6270.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1017,11435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,1721.0,1721.0,1550.5,1525.0,1575.0,1597.5,1612.5,1600.0,1634.0,1600.0,1650.0,1650.0,1650.0,1700.0,1770.0,1675.0,1800.0,1749.5,1700.0,1700.0,1725.0,1762.5,1825.0,1610.5,1621.0,1675.0,1675.0,1700.0,1650.0,1700.0,1700.0,1795.0,1850.0,1800.0,1800.0,1850.0,1700.0,1799.5,1800.0,1785.0,1750.0,1800.0,1900.0,1900.0,1895.0,1800.0,1800.0,1815.0,1800.0,1812.5,2000.0,2131.0,1800.0,1800.0,1850.0,2000.0,2199.5,2200.0,1978.0,1912.0,1899.0,1900.0,1925.0,1900.0,1950.0,1950.0,2050.0,2000.0,1950.0,1900.0,1900.0,1925.0,1900.0,1950.0,2100.0,2099.0,2100.0,2159.0,2159.0,2129.5,2200.0,2200.0,2225.0,2200.0,2150.0,2150.0,2250.0,2250.0,2200.0,2100.0,2197.5,2,0.0,0.0,0.0,0.0,0.0,0.0
1046,10034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,2062.0,2150.0,2100.0,2100.0,2099.0,2074.0,2100.0,2100.0,2075.0,2085.0,1995.0,2100.0,2125.0,2100.0,2200.0,2197.5,2197.5,2197.5,2200.0,2225.0,2195.0,2175.0,2095.0,2100.0,2125.0,2197.5,2270.0,2200.0,2195.0,2199.0,2175.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1072,11249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4057.0,4057.0,3610.0,3430.0,4045.0,4061.0,4246.0,4070.0,4200.0,4150.0,4200.0,4069.0,4175.0,4255.0,4250.0,4250.0,4495.0,4500.0,4525.0,4125.0,4300.0,4325.0,4217.0,4227.0,4002.5,4000.0,4000.0,4000.0,4287.5,4200.0,4000.0,4000.0,4000.0,3800.0,3725.0,3725.0,3650.0,3725.0,3800.0,3800.0,3800.0,3847.5,4012.5,4500.0,4420.0,4000.0,4200.0,4000.0,4060.0,4030.0,4141.0,4149.0,4200.0,4030.0,4095.0,4044.0,4100.0,3400.0,3500.0,3800.0,3800.0,3800.0,4000.0,3800.0,4012.5,4208.0,4216.0,3993.5,3995.0,3997.5,4100.0,4200.0,4195.0,4281.5,4271.0,4200.0,4327.5,4200.0,3997.0,4001.5,3995.0,3831.5,3752.0,3699.5,3700.0,3499.0,3750.0,3999.5,4012.5,4437.5,4125.5,4495.0,4467.0,4153.0,4250.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1121,10026,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,2350.0,2495.0,2250.0,2272.5,2350.0,2400.0,2450.0,2595.0,2595.0,2600.0,2600.0,2550.0,2550.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,2595.0,2635.0,2647.5,2635.0,2600.0,2517.0,2600.0,2603.5,2606.5,2650.0,2678.0,2650.0,2606.5,2650.0,2700.0,2700.0,2700.0,2700.0,2755.0,2840.0,2840.0,2995.0,2900.0,2872.5,2872.5,2872.5,2836.0,2818.0,2800.0,2700.0,2865.5,2795.0,2897.5,2950.0,2895.0,2800.0,2818.0,2900.0,2836.0,2865.5,2815.5,2795.0,2729.0,2836.0,2750.0,2836.0,2772.5,2800.0,2678.0,2772.5,2785.0,2800.0,2800.0,2750.0,2762.0,2950.0,2895.0,2795.0,2949.0,2865.5,2836.5,2865.5,2950.0,2865.5,2850.0,2795.0,2795.0,2795.0,2895.0,2895.0,2897.0,2895.0,2895.0,2847.5,2800.0,2850.0,2857.0,2895.0,2891.0,2935.0,2950.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1149,11237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,1550.0,1600.0,1550.0,1600.0,1647.5,1550.0,1675.0,1650.0,1600.0,1650.0,1750.0,1800.0,1800.0,1800.0,1750.0,1700.0,1625.0,1600.0,1650.0,1800.0,1850.0,2090.0,2200.0,2200.0,2250.0,2300.0,2250.0,2295.0,2200.0,2200.0,2200.0,2199.0,2199.0,2200.0,2200.0,2250.0,2299.0,2295.0,2272.5,2250.0,2200.0,2250.0,2200.0,2299.0,2300.0,2400.0,2400.0,2400.0,2450.0,2412.5,2400.0,2350.0,2300.0,2300.0,2300.0,2395.0,2495.0,2485.0,2450.0,2498.0,2435.0,2400.0,2499.0,2499.0,2399.5,2350.0,2360.0,2350.0,2399.0,2395.0,2399.0,2399.0,2380.0,2300.0,2300.0,2299.5,2300.0,2274.5,2250.0,2250.0,2300.0,2400.0,2395.0,2400.0,2400.0,2362.5,2300.0,2300.0,2297.0,2325.0,2450.0,2446.0,2400.0,2420.0,2400.0,2485.0,2497.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1205,11103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,1750.0,1800.0,1800.0,1800.0,1850.0,1975.0,2075.0,2250.0,2000.0,2300.0,2300.0,2300.0,2300.0,2095.0,2000.0,2000.0,2000.0,2100.0,2100.0,2100.0,2100.0,2060.0,2000.0,2000.0,2000.0,2140.0,2117.5,2100.0,2100.0,2195.0,2200.0,2100.0,2100.0,2200.0,2300.0,2250.0,2250.0,2250.0,2200.0,2300.0,2300.0,2300.0,2200.0,2200.0,2200.0,2225.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2400.0,2300.0,2300.0,2425.0,2350.0,2300.0,2275.0,2300.0,2200.0,2250.0,2300.0,2400.0,2375.0,2275.0,2300.0,2200.0,2200.0,2300.0,2250.0,2272.5,2200.0,2200.0,2200.0,2250.0,2395.0,2395.0,2300.0,2250.0,2200.0,2250.0,2300.0,2325.0,2285.0,2200.0,2300.0,2300.0,2282.5,2,0.0,0.0,0.0,0.0,0.0,0.0
1219,10013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,4900.0,4997.5,4995.0,5000.0,5175.0,4950.0,4925.0,4900.0,4900.0,5000.0,4900.0,4895.0,4800.0,4900.0,4800.0,4895.0,4895.0,4600.0,4800.0,4850.0,4895.0,4900.0,4900.0,4995.0,5095.0,5000.0,4900.0,4895.0,4850.0,4850.0,4800.0,4800.0,4850.0,4650.0,4695.0,5095.0,4950.0,4895.0,4995.0,4995.0,5200.0,5060.0,5200.0,5147.5,5200.0,5195.0,5250.0,5300.0,5300.0,5095.0,5000.0,4995.0,4995.0,4995.0,5100.0,4995.0,4997.5,4895.0,5060.0,4950.0,5100.0,4972.5,4697.5,4995.0,4995.0,4995.0,5195.0,5195.0,5095.0,4995.0,5195.0,5000.0,4995.0,4895.0,4895.0,4897.5,4897.5,4897.5,5050.0,4950.0,4895.0,4995.0,4995.0,4995.0,4995.0,4995.0,4950.0,4950.0,4995.0,4950.0,4900.0,5025.0,5250.0,5400.0,5200.0,5000.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1224,11231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,3200.0,3200.0,3300.0,2950.0,3000.0,3200.0,3200.0,3000.0,3095.0,3200.0,3000.0,3487.5,3100.0,3000.0,2995.0,2950.0,2900.0,2972.5,3250.0,3300.0,3300.0,3200.0,3300.0,3400.0,3500.0,3700.0,3447.5,3000.0,3300.0,3300.0,3250.0,3250.0,3300.0,3400.0,3600.0,3500.0,3400.0,3400.0,3400.0,3300.0,3250.0,3300.0,3300.0,3000.0,3168.0,3350.0,3000.0,3250.0,3000.0,3000.0,3000.0,3300.0,3100.0,3400.0,3300.0,3200.0,3300.0,3300.0,3000.0,3199.0,3000.0,3100.0,3150.0,3000.0,3250.0,3200.0,3275.0,3300.0,3200.0,3350.0,3050.0,3000.0,2999.0,3200.0,3000.0,3300.0,3300.0,3450.0,3450.0,3500.0,3500.0,3547.5,2,0.0,0.0,0.0,0.0,0.0,0.0
1227,11367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.5,2000.0,2100.0,2222.5,2295.0,2300.0,2350.0,2295.0,2100.0,2100.0,1975.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1925.0,1900.0,1925.0,1950.0,1831.0,1850.0,1950.0,1950.0,1950.0,1972.5,1950.0,1975.0,1950.0,1975.0,1950.0,1950.0,1950.0,1950.0,1975.0,1975.0,1975.0,1975.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2075.0,2075.0,2025.0,2025.0,2025.0,2075.0,2075.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1248,11102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,2150.0,2225.0,2250.0,2200.0,2295.0,2295.0,2350.0,2400.0,2495.0,2448.0,2500.0,2485.0,2300.0,2362.5,2500.0,2500.0,2200.0,2200.0,2295.0,2500.0,2600.0,2600.0,2500.0,2500.0,2495.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2600.0,2500.0,2600.0,2512.5,2537.5,2500.0,2500.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,2550.0,2550.0,2500.0,2500.0,2468.5,2500.0,2477.0,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2600.0,2500.0,2500.0,2425.0,2500.0,2600.0,2600.0,2550.0,2500.0,2400.0,2437.0,2350.0,2350.0,2382.5,2300.0,2300.0,2296.5,2350.0,2350.0,2400.0,2400.0,2500.0,2300.0,2395.0,2300.0,2400.0,2300.0,2350.0,2500.0,2606.5,2499.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1284,10035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,2095.0,2100.0,2137.5,2250.0,2100.0,2095.0,2100.0,2247.5,2250.0,2000.0,2000.0,2195.0,2285.0,2327.5,2300.0,2295.0,2395.0,2250.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2200.0,2162.5,2150.0,2100.0,2150.0,2197.0,2199.0,2200.0,2199.5,2200.0,2300.0,2250.0,2250.0,2200.0,2250.0,2200.0,2250.0,2250.0,2295.0,2197.5,2287.0,2300.0,2350.0,2500.0,2400.0,2400.0,2500.0,2460.0,2460.0,2450.0,2406.5,2436.5,2400.0,2460.0,2400.0,2500.0,2472.5,2500.0,2500.0,2325.0,2300.0,2472.5,2300.0,2400.0,2412.5,2450.0,2475.0,2400.0,2494.5,2400.0,2499.0,2422.5,2440.0,2395.0,2445.0,2500.0,2500.0,2500.0,2499.0,2500.0,2487.0,2500.0,2500.0,2496.5,2500.0,2550.0,2550.0,2595.0,2600.0,2500.0,2500.0,2450.0,2395.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1293,10455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,1825.0,1750.0,1899.0,1950.0,1800.0,1768.5,1800.0,1750.0,1900.0,1900.0,1862.5,1924.5,1950.0,1950.0,2,0.0,0.0,0.0,0.0,0.0,0.0
